NAME	TITLE	SCORE	
RXFP4		0.054323826	
ORAI2		0.054307386	
POT1		0.05415948	
TIRAP		0.05414959	
NEK2		0.05392319	
BECN1		0.05368638	
BAIAP3		0.052834272	
CCT7		0.052640706	
AMACR		0.052392136	
KIF19		0.05207198	
PGPEP1		0.0519552	
SALL2		0.051856842	
YEATS2		0.05089237	
RAB8B		0.050684247	
FARSB		0.050671328	
JMJD1C		0.05058108	
GRPEL1		0.05041495	
DNAJB2		0.05018227	
ADD1		0.049417447	
GORASP2		0.04938202	
TNN		0.049371056	
ZNF669		0.048823256	
CD164		0.048627578	
PFKFB2		0.04853536	
PLEKHA8		0.048483476	
CDK5RAP3		0.048036095	
DLST		0.04798165	
C1D		0.047781654	
CHRAC1		0.047052607	
C11orf42		0.046539433	
ARHGAP39		0.045893315	
RABAC1		0.0458143	
NRSN2		0.045702193	
CCSAP		0.04567663	
RPP25L		0.04548635	
PGM2		0.04536404	
TM6SF2		0.04510159	
NUMB		0.04505167	
SIAH1		0.044946317	
ZBTB17		0.04489516	
SNX16		0.044796996	
MGMT		0.043534357	
DEPDC1B		0.042803343	
ABCC5		0.042613875	
TANK		0.04237779	
RHEB		0.042279847	
CA4		0.0417422	
SEC14L1		0.041517865	
ITPRIPL2		0.041212365	
VPS54		0.04080633	
USP6NL		0.04057968	
HELQ		0.040177852	
BCAP31		0.039677516	
CEP104		0.039676037	
TRAPPC4		0.039385974	
MAP3K9		0.038971633	
SNIP1		0.038667537	
TMX2		0.038579524	
EIF2AK2		0.037673693	
VAV3		0.0373035	
GNAQ		0.03717375	
TRAF5		0.036827926	
PPP6R2		0.03657064	
ILF2		0.036208507	
STK25		0.035724632	
SACS		0.035668604	
ASCC1		0.034693405	
XPO4		0.034690168	
GRIN1		0.034237176	
NAA35		0.03342576	
CYB5R1		0.03323985	
PLK2		0.032919783	
KIF15		0.032910872	
EHHADH		0.032599892	
NFATC3		0.032588325	
EIF3J		0.03247849	
NOSIP		0.032439686	
CEP76		0.032163084	
SYT2		0.0321525	
UNK		0.03165907	
PPP3CC		0.03131273	
ERP29		0.030709872	
PPIG		0.030214274	
CIZ1		0.030045552	
TMF1		0.030005282	
GAPDH		0.029943625	
FOXA3		0.029573295	
CISH		0.029443642	
TAF1		0.029439297	
SP140		0.02935305	
TTC7A		0.028693395	
AUH		0.027754888	
PSMD3		0.027688	
TPM1		0.027467126	
DBX2		0.0269393	
TRAF2		0.026914822	
ZNRF3		0.026760979	
GPR61		0.026399324	
HAPLN1		0.025952877	
SMO		0.025106447	
SEC16A		0.024977546	
LRRTM2		0.023720281	
HNRNPK		0.02325307	
USP18		0.023042506	
SYNPR		0.022586294	
RPL28		0.022109328	
FZD10		0.021224849	
TNR		0.021211805	
FCRL3		0.02113443	
CATSPER2		0.02031595	
HPS3		0.019064384	
STK32B		0.01740311	
UBR2		0.017038804	
ST7L		0.016959528	
GPR19		0.01678988	
NOL4		0.016772985	
USP4		0.016693674	
GLRX2		0.01651181	
UBE2L3		0.016166354	
DCP1B		0.015959201	
BLTP2		0.015920056	
RBM11		0.015554638	
RPL10A		0.015489187	
HS1BP3		0.015461992	
NID1		0.015366563	
CDH17		0.015219598	
MYO5B		0.014492474	
CTR9		0.014367939	
DUSP1		0.014298842	
CSRNP3		0.014283342	
NKD1		0.013996125	
TRIM71		0.013899874	
ZCCHC17		0.013549716	
TBP		0.013182612	
GPM6B		0.012947846	
UTS2R		0.0128993755	
RAB23		0.0126794735	
RNF39		0.012189611	
PAQR9		0.011965737	
SCFD1		0.011894041	
FOXP3		0.011060603	
TCTN1		0.010436495	
TRMT6		0.010416895	
DNAAF19		0.010164756	
SLC7A2		0.00983268	
NEK3		0.009784939	
ACAA1		0.009422448	
YTHDF1		0.009314437	
YIPF4		0.0092084175	
ZBTB38		0.00887645	
NUDT9		0.008838904	
PRRG1		0.007888351	
SNX11		0.007284099	
SHPRH		0.0065582166	
GALNT2		0.0065462957	
ACTR5		0.0062413444	
CDC42EP2		0.006159185	
LRRC8A		0.005915108	
ZCCHC14		0.0058698417	
LSM6		0.0051055136	
GLIPR2		0.0050564264	
MEIOB		0.004835443	
ITGA4		0.004814144	
PLD3		0.0035321303	
SAMSN1		0.0034992902	
SAP18		0.0032952786	
RGS18		0.003243777	
PARD3		0.0031616143	
KCNH7		0.0026013062	
CLGN		0.0011242356	
RAB3B		8.995408E-4	
BIRC2		7.1167294E-4	
GTPBP8		6.0445437E-4	
SKA2		1.4230811E-4	
SYNCRIP		-8.699569E-4	
LRRC4C		-8.7913894E-4	
ACTR6		-0.0010920285	
FBXO11		-0.0011077862	
EED		-0.0014141431	
ALKBH4		-0.0016839476	
TMED9		-0.0025806767	
POLE2		-0.0030721533	
XPA		-0.00338747	
ABCB8		-0.0035306478	
PPTC7		-0.0042472063	
ZDHHC1		-0.004392585	
H6PD		-0.0047647622	
TMEM145		-0.0053334786	
ZNF333		-0.0053535094	
WWOX		-0.0056204074	
TPD52L1		-0.0059666773	
SLC12A6		-0.0060226317	
TMED3		-0.006073208	
FOXN3		-0.006116835	
SH3BP4		-0.00623497	
TPH1		-0.0066142627	
STK10		-0.006993369	
STOX2		-0.0072326516	
WDR41		-0.0074189636	
ZNF230		-0.0074277553	
CYB5B		-0.0076038996	
CDKN3		-0.007718947	
PANK4		-0.008396502	
HS2ST1		-0.008602169	
LEAP2		-0.0086486135	
C2CD4B		-0.009349894	
ATP11B		-0.010083915	
OSGIN2		-0.010591008	
PON2		-0.010935407	
INPP5E		-0.011074388	
RNASEH2C		-0.0111941835	
MTFR1		-0.0112299565	
EHD4		-0.011985092	
FAM174A		-0.011986714	
PIGU		-0.012062822	
EIF4G1		-0.012274106	
FAM131A		-0.012407708	
TIA1		-0.012669435	
SEMA4G		-0.01271989	
PMM2		-0.013613868	
ACSS2		-0.013652225	
HAUS7		-0.013834383	
DCLRE1C		-0.013981288	
GATAD2B		-0.014135094	
ARHGDIG		-0.0142256515	
FAR1		-0.014413831	
FAM181B		-0.0146861635	
FXR1		-0.014706705	
TTC28		-0.014720741	
ELOB		-0.015062215	
METTL18		-0.015352353	
CPE		-0.015385547	
RBBP7		-0.015414927	
LIN7C		-0.015999282	
ZFP1		-0.016188737	
GPR153		-0.016559431	
GNG7		-0.016577141	
SPECC1L		-0.016771508	
PTK2		-0.016822454	
CHCHD3		-0.016921978	
EFNB1		-0.016973441	
SOS2		-0.017760219	
DGKH		-0.017776895	
NAE1		-0.017849484	
PPRC1		-0.017893417	
ETFB		-0.018413972	
MCTS1		-0.018734407	
ZC3H7A		-0.01907699	
SLC25A22		-0.019283116	
SURF1		-0.019573346	
APPBP2		-0.01983028	
DPYSL4		-0.020100797	
NF2		-0.02022637	
WDHD1		-0.02024008	
MATR3		-0.020337064	
PELI1		-0.020451676	
TDP1		-0.020839013	
MX1		-0.021082243	
SPICE1		-0.021224704	
MED4		-0.023216434	
HRH3		-0.023535041	
PAPSS2		-0.024149163	
ADAMTS9		-0.02422553	
TMPRSS13		-0.024341881	
CEP44		-0.024642587	
SEC63		-0.024843272	
LRP3		-0.02501666	
DCAF12L2		-0.025119502	
SENP7		-0.02521729	
CHEK2		-0.025407901	
SUCO		-0.025566079	
MED13		-0.025836566	
NR4A2		-0.026556853	
ZNF829		-0.026717115	
SECISBP2		-0.027041268	
SRP54		-0.027159978	
MYRIP		-0.027793406	
SLC12A8		-0.027958637	
ZSCAN10		-0.02878922	
WDR89		-0.02890113	
TBC1D24		-0.029054455	
SREBF1		-0.029689597	
SEZ6		-0.029904492	
COPS2		-0.029967528	
GPR63		-0.030015592	
TMEM260		-0.030134212	
ZFAND2B		-0.030250866	
CCDC85B		-0.030536504	
MPHOSPH9		-0.03065066	
NFATC1		-0.031111224	
EXOSC5		-0.03119325	
TMCC1		-0.03141298	
CRIP1		-0.03142068	
ROM1		-0.032652225	
CHM		-0.033498347	
AGA		-0.03362046	
FUBP1		-0.033652972	
APOO		-0.033744127	
BTAF1		-0.033803985	
UQCRH		-0.03399412	
HMGCS1		-0.034000788	
KCNA4		-0.034405004	
CHAF1A		-0.034592677	
ARID3A		-0.03503212	
IRAK3		-0.035069406	
CREB3		-0.035764884	
MNAT1		-0.0359268	
ZNF33B		-0.036387973	
TDRD7		-0.03687061	
ADRA1A		-0.036884382	
RPL37A		-0.037997987	
KCNJ12		-0.038707115	
RCE1		-0.03878235	
TMEM107		-0.03882682	
IL2RG		-0.03898062	
TSHZ3		-0.039581273	
SLC16A3		-0.03974059	
CBLN2		-0.04013006	
EXOSC7		-0.040281426	
HOMER3		-0.040346153	
ARVCF		-0.040539604	
SMAD4		-0.041096047	
C10orf88		-0.041182343	
KDR		-0.04132656	
CIAO1		-0.04138908	
ZC3H14		-0.041446596	
ATF1		-0.04165689	
TLK2		-0.04190279	
C5orf24		-0.041956704	
COL14A1		-0.04311423	
PLEKHG1		-0.04380325	
ASF1A		-0.044324115	
RPS6KA4		-0.044343475	
CADM2		-0.044362098	
SRFBP1		-0.044773053	
GORASP1		-0.044942588	
ARL14EP		-0.044971075	
NLRP3		-0.04502023	
TRAF1		-0.04583995	
ZNF581		-0.04642856	
SPTBN4		-0.046947423	
FYN		-0.047030352	
LAMTOR2		-0.047058657	
ACOT8		-0.04731319	
NPBWR2		-0.0473437	
ACVR2A		-0.04739633	
ENPP4		-0.04745052	
ARID4B		-0.04753358	
ABHD2		-0.047627993	
SUPV3L1		-0.047828022	
TMEM43		-0.047940902	
FITM2		-0.047987174	
PRKAG1		-0.04816529	
DOCK3		-0.04831963	
CLMP		-0.05035793	
TFB2M		-0.05037619	
STYK1		-0.05045936	
HLA-DPA1		-0.051187422	
ZNF792		-0.05131429	
ZNF462		-0.051962387	
ALOX12		-0.052089356	
PLEKHF1		-0.05286079	
MGAT5B		-0.05296384	
RPL35		-0.05314062	
FUT9		-0.054026812	
C5AR1		-0.05418343	
PLIN5		-0.054213632	
SEC16B		-0.054240342	
RIMKLB		-0.054271687	
FANCI		-0.05483937	
TCEAL8		-0.054898374	
ZNF43		-0.055082824	
AP3B1		-0.056070678	
HIVEP2		-0.056313436	
C12orf57		-0.056387182	
EYA3		-0.056602206	
NDST3		-0.056686185	
SENP3		-0.05679851	
ZNF711		-0.056878444	
MYBL1		-0.057115607	
ATP6V1C2		-0.057158746	
USP34		-0.057765204	
PIM3		-0.058074106	
CHI3L1		-0.058203623	
TRAM2		-0.058455795	
COG7		-0.058918726	
CRLF3		-0.059010297	
MPP3		-0.059526104	
PECR		-0.059662413	
OLFM3		-0.06109188	
SCN3B		-0.061290044	
GPN2		-0.06175156	
DIP2B		-0.06182016	
PRMT3		-0.062276904	
COMMD2		-0.062345807	
MRAS		-0.06264326	
RNF113A		-0.06301339	
GFPT2		-0.063068554	
PRPF40A		-0.064360075	
SLC35D1		-0.06442299	
PNCK		-0.064502686	
CBLL1		-0.064651996	
EIF3M		-0.065845914	
SSTR4		-0.066425756	
MED27		-0.06732659	
ZNF423		-0.06765445	
FCF1		-0.06851038	
LRPAP1		-0.06877239	
ZNF484		-0.069180414	
TCEANC2		-0.06943937	
ABHD12B		-0.06953969	
PLEKHO1		-0.06960381	
FAM53B		-0.070343785	
TLE1		-0.07099452	
B3GAT2		-0.07125508	
CCDC90B		-0.07160308	
LDB2		-0.07269308	
HTR2A		-0.07300321	
RFX7		-0.07362044	
ARRDC4		-0.07403005	
CACNA2D2		-0.07420248	
TPK1		-0.07422629	
RABL6		-0.07460058	
USP49		-0.07483249	
SCFD2		-0.074985676	
SDHB		-0.0757314	
COL2A1		-0.07605265	
SH3RF3		-0.07618452	
OSBPL11		-0.07627884	
ABHD16A		-0.07636705	
CYBRD1		-0.07724301	
COPE		-0.0773602	
CCDC57		-0.077550046	
ILF3		-0.077735625	
MED23		-0.07841934	
CTXN2		-0.07945054	
LOXL4		-0.07952957	
PSMD1		-0.07970985	
ARSA		-0.07979487	
NDUFS8		-0.08005717	
TMEM160		-0.08011163	
KCNJ1		-0.08011833	
ZNF182		-0.080679476	
ZNF354A		-0.081351504	
ZNF620		-0.081579424	
TOMM40		-0.081898995	
GMPS		-0.0821505	
NHLRC3		-0.08221496	
ARF1		-0.08256648	
SLX4		-0.08291726	
TYMS		-0.08313222	
NUDT6		-0.083264016	
COX5A		-0.08425848	
ZNF226		-0.08453316	
PHC2		-0.085154414	
ENTPD7		-0.08526123	
ARHGAP15		-0.085380405	
ATG14		-0.08550307	
MYOM3		-0.08629594	
TCEAL5		-0.08652545	
GCA		-0.086801276	
MKRN1		-0.08729817	
ZNF596		-0.087538	
DNAI1		-0.08759811	
PSMC4		-0.087659515	
BDP1		-0.08777005	
CSMD3		-0.08791977	
AURKB		-0.08805159	
GKAP1		-0.08869164	
HDLBP		-0.089335866	
FAM110B		-0.08940875	
AHSA1		-0.08961252	
AARS2		-0.08993532	
MAT1A		-0.09014757	
HSPA9		-0.0903233	
TSPYL2		-0.09044157	
CNTFR		-0.09132436	
CLEC16A		-0.09142445	
AHCYL2		-0.09153543	
PCSK4		-0.092107534	
SSU72		-0.09233517	
MLLT11		-0.09245132	
WDR48		-0.09299995	
STMN2		-0.0932222	
TRMT5		-0.09333515	
ZNF500		-0.09360524	
LRP10		-0.09362517	
RNF6		-0.09363137	
RNF115		-0.0937102	
HINT1		-0.09411738	
IL27RA		-0.094571464	
GLMN		-0.095058635	
TBC1D20		-0.0956633	
ZSCAN23		-0.095858045	
PHF6		-0.09591394	
POP7		-0.09601108	
CLIC2		-0.09636434	
LRRC58		-0.09656913	
INCENP		-0.09660163	
DHRS3		-0.09693191	
RAD51AP2		-0.09702128	
SCRG1		-0.09708036	
TRPC3		-0.09762887	
SLIT1		-0.09819202	
LIN28B		-0.09822914	
CRELD1		-0.098355114	
PERP		-0.09844909	
CGRRF1		-0.0991045	
ZMIZ2		-0.09928418	
PIGQ		-0.099395424	
SEC61G		-0.099556305	
TREML1		-0.09985281	
APOBEC3G		-0.09990503	
NFS1		-0.10025753	
DDRGK1		-0.10044096	
DHRS13		-0.100547016	
PRDX2		-0.10068324	
MBTD1		-0.10068577	
ARFRP1		-0.10080227	
MME		-0.10081139	
IWS1		-0.10091559	
GRAMD1B		-0.100999236	
TUBGCP5		-0.101058096	
GDE1		-0.10127174	
RNF19A		-0.10154448	
ATP13A3		-0.10161411	
TM7SF2		-0.1016601	
NAV1		-0.101899706	
PEX16		-0.101983085	
MIPEP		-0.10201075	
CCDC59		-0.102024525	
ATG16L1		-0.10241019	
SNX9		-0.10295267	
XPO1		-0.10297527	
GPC1		-0.10334995	
EBNA1BP2		-0.103414185	
NFXL1		-0.10342296	
NTNG2		-0.10352461	
TCP11L1		-0.10380607	
MICAL3		-0.104199596	
TRIM13		-0.104732335	
SETDB2		-0.10504642	
PSMA2		-0.105442405	
CD3E		-0.105902724	
PDCD6IP		-0.10659308	
STK24		-0.10665744	
PDZRN4		-0.10669249	
RBM43		-0.10674821	
SCNM1		-0.106915265	
ERI3		-0.10705199	
GPR17		-0.1080868	
BACC1		-0.10818102	
MRFAP1		-0.108304754	
PLK3		-0.10893887	
LRRC41		-0.10913114	
PTER		-0.10922779	
CCDC15		-0.10945475	
SPRED2		-0.10948247	
TSC2		-0.10982319	
DPP3		-0.10990826	
SLC16A9		-0.11063188	
P2RX3		-0.11113706	
PC		-0.111203246	
UBE2S		-0.11133618	
MYO7A		-0.11134305	
MOB1A		-0.1114302	
MTMR2		-0.11156522	
FXN		-0.112266086	
GTF3C5		-0.11264043	
NUCKS1		-0.11273253	
FGD6		-0.11280774	
AP3M1		-0.11292049	
TRIM29		-0.11340355	
PRPF18		-0.113410525	
PAK4		-0.11352946	
ARID4A		-0.11391614	
SYT16		-0.11394806	
TOR1B		-0.113950364	
PHF19		-0.11487023	
GSTP1		-0.115002215	
FMNL2		-0.11553528	
USP30		-0.11554076	
KCTD18		-0.11570749	
SNRPN		-0.116328925	
PMP22		-0.11721564	
BRMS1L		-0.117218696	
GOLGA3		-0.11725055	
ZNF410		-0.117287844	
TMEM9		-0.11758676	
PADI2		-0.11805264	
RPL7		-0.118075825	
NCOR2		-0.11823461	
PCNA		-0.11880572	
TMED5		-0.11907909	
HSD17B1		-0.11956823	
EIF2S2		-0.11971488	
PM20D2		-0.1198802	
APOM		-0.119936764	
TTC17		-0.1215324	
BFSP1		-0.121732764	
IQCB1		-0.121933326	
PRPF3		-0.12234401	
RANBP10		-0.12333674	
UTRN		-0.12337037	
EPB41L4A		-0.12354673	
RAD50		-0.123679675	
DNASE1L1		-0.12381972	
KRT12		-0.12399282	
BACH1		-0.1240487	
MINK1		-0.12423744	
EEFSEC		-0.124375075	
RFC4		-0.124566734	
SSH3		-0.12481936	
NFRKB		-0.12520248	
STX5		-0.12528463	
BEX2		-0.12629288	
CSTB		-0.12697273	
ITPA		-0.1270425	
SETD2		-0.12711506	
MFSD11		-0.12733662	
SMCHD1		-0.12765373	
ZNF142		-0.12775776	
HLA-E		-0.12782297	
CDPF1		-0.12794611	
HEBP1		-0.12806098	
RNF5		-0.12844075	
KIAA1958		-0.1284766	
LOXL3		-0.12858056	
HEXIM2		-0.12878859	
HEY1		-0.12913522	
EIF2B2		-0.12946248	
MET		-0.1298863	
EFHB		-0.13049777	
SNX27		-0.13051058	
DDX46		-0.13105144	
RAB20		-0.13163601	
CLCN7		-0.13173716	
HIP1R		-0.1318515	
ZNF687		-0.13186657	
TET3		-0.13188042	
TAF10		-0.13202147	
NPRL3		-0.13287845	
NKIRAS2		-0.13312013	
VAMP8		-0.1331322	
GCNT1		-0.13347945	
NTPCR		-0.13366038	
CRTC2		-0.1346169	
MYO5C		-0.13484076	
PTPRA		-0.13491496	
STOML2		-0.13492522	
GALNT14		-0.13520417	
PUF60		-0.13678841	
MANBAL		-0.13688995	
NUFIP1		-0.13698293	
PES1		-0.13708092	
GPT		-0.13720818	
CASR		-0.13724297	
LIPC		-0.13747068	
CPEB4		-0.13779636	
IGF2R		-0.13807966	
ANKRD17		-0.13832729	
HSF2		-0.13867848	
MTRF1		-0.139285	
TRAPPC3		-0.13965465	
MIS12		-0.13966466	
GOLGA4		-0.13986906	
WDR37		-0.1402668	
TMEM82		-0.14033012	
SLC15A2		-0.14082421	
SLC25A6		-0.14106438	
CNOT2		-0.14116973	
LIN54		-0.14126988	
TK1		-0.14137597	
MAPK1IP1L		-0.14138906	
PTH2R		-0.14148149	
ATN1		-0.14191422	
PTGIS		-0.14200887	
ZC3H12A		-0.14209932	
STRN3		-0.14231344	
INSR		-0.14297265	
HS3ST3B1		-0.14392763	
PHLPP1		-0.14458676	
MFAP1		-0.1446945	
PIGC		-0.14491716	
SCAF11		-0.14500743	
ZNF512B		-0.14505894	
SF3A1		-0.14513506	
UBA6		-0.14520517	
ACOT11		-0.14528292	
RASSF1		-0.14529553	
XPOT		-0.14563161	
SLC48A1		-0.14572197	
GGT7		-0.14576624	
POLR3H		-0.14585653	
TP53I3		-0.14604093	
RPL31		-0.14610839	
SLC9A4		-0.14686511	
RGS11		-0.14699903	
SEMA6D		-0.14712442	
CCNL2		-0.14744346	
PREX2		-0.14757536	
RASGRP1		-0.1477725	
SCG5		-0.14793506	
ZNF653		-0.14797397	
ITPR2		-0.14823568	
SLC13A3		-0.1485914	
LOX		-0.14937444	
FAM120B		-0.14942126	
NRSN1		-0.14954814	
GALNT11		-0.14982677	
ASB6		-0.14988218	
ANKS6		-0.15017517	
NSMAF		-0.15053208	
NKX2-1		-0.15071929	
RERE		-0.15093085	
SNW1		-0.15118235	
FIG4		-0.15171388	
ZNF559		-0.15181836	
MMP21		-0.15214355	
NOL7		-0.15238886	
MPZL2		-0.15310615	
NUP50		-0.15321928	
ATRAID		-0.15365952	
CUEDC2		-0.15418261	
SYT15		-0.15418652	
UPP1		-0.15491943	
RP9		-0.15503313	
TXNDC9		-0.15515167	
SAP30BP		-0.15529117	
DECR1		-0.15539947	
ARHGAP18		-0.15641408	
PGBD1		-0.15665688	
ME2		-0.15689237	
ERN2		-0.15702383	
EIF3I		-0.15728115	
PBRM1		-0.15731832	
GDPGP1		-0.15745875	
FLVCR1		-0.15752865	
SDHD		-0.15819655	
KDM5C		-0.15824966	
CTBP2		-0.1584906	
DSCAM		-0.15856601	
SP3		-0.15900034	
EXPH5		-0.15936793	
SLC22A15		-0.15983357	
ELOVL2		-0.1608012	
BLVRB		-0.1609825	
PPA2		-0.16100046	
ZBTB34		-0.16125911	
PRKG1		-0.16144583	
PCDHB6		-0.16145952	
RTL8B		-0.16146313	
BSDC1		-0.16185881	
HRH1		-0.1626202	
GPR137C		-0.1628429	
KCNA5		-0.16304621	
NDUFAF5		-0.16308956	
LRP1B		-0.16313882	
PPOX		-0.16328187	
MEF2C		-0.16334167	
SNAI3		-0.16343093	
SCRT2		-0.16350245	
ZNF79		-0.16372633	
MCOLN1		-0.16391288	
UBTD1		-0.1639987	
NUDT5		-0.16408704	
THUMPD3		-0.1642935	
DDX27		-0.16434112	
SPATS2		-0.16450273	
ARSF		-0.1654713	
KDM4A		-0.16556929	
PTPN1		-0.16609573	
DNAH6		-0.16626982	
TMEM219		-0.16660686	
STYX		-0.16679291	
DLC1		-0.16694565	
SALL1		-0.16747752	
RPP38		-0.16786252	
SIPA1L1		-0.16825445	
IFT80		-0.16835567	
WDR19		-0.16885269	
RAB1A		-0.16942832	
TOP3A		-0.16964549	
PRSS23		-0.17024423	
HMBOX1		-0.17076956	
RCOR2		-0.17111318	
DEPTOR		-0.17155558	
MTHFD1L		-0.17197123	
ITM2C		-0.17244072	
HSD17B4		-0.17255746	
MRPS18A		-0.17258704	
SRD5A2		-0.1730273	
OAZ2		-0.17303744	
EIF2B4		-0.17387193	
BRD7		-0.17407863	
TSPAN17		-0.17426951	
HOMER2		-0.17438728	
RSBN1		-0.1746354	
UBAP2L		-0.17470795	
MPDU1		-0.17480074	
FAM13B		-0.17497921	
HIVEP1		-0.17619294	
PRRX1		-0.17715675	
ANGEL1		-0.17725775	
SLC30A2		-0.17772932	
AMIGO2		-0.17780659	
PMP2		-0.17794496	
PEX10		-0.17815147	
ERF		-0.17836572	
SLC25A42		-0.17853163	
MRPS15		-0.17856914	
CSNK2B		-0.1786941	
RPL32		-0.17943968	
CCDC138		-0.17953113	
TBC1D1		-0.17974465	
PSD2		-0.17985868	
YAF2		-0.18020165	
CSRP1		-0.18024261	
KCTD3		-0.18061233	
NSUN2		-0.1814287	
RGS6		-0.1815113	
NIT1		-0.18173778	
TOR2A		-0.18180487	
PI16		-0.18214063	
MCHR2		-0.18291664	
SERTAD2		-0.1830523	
NLGN1		-0.18317328	
OGDHL		-0.18387908	
LIN7B		-0.18397821	
ABCB7		-0.18419255	
NAP1L1		-0.18491845	
ATG9A		-0.18530864	
HSPA4L		-0.18575677	
SLC30A7		-0.18678005	
DCDC1		-0.18734752	
EPB41L2		-0.18784009	
CHST10		-0.18790023	
CASP8		-0.18798335	
C8orf76		-0.18873234	
CCDC107		-0.188957	
POC1A		-0.18920363	
PDIA3		-0.1892595	
ARMC2		-0.18937682	
RIBC1		-0.1895691	
STRC		-0.18962722	
TMLHE		-0.19013046	
LMO7		-0.19023201	
QTMAN		-0.19040799	
METTL9		-0.19058008	
ATG9B		-0.19088742	
ZNF148		-0.19189571	
RNF44		-0.19216664	
SMPD1		-0.1923542	
MSI1		-0.19262323	
NONO		-0.19271198	
GRHL1		-0.19272219	
TIPRL		-0.19283435	
NUCB2		-0.19310726	
TTC13		-0.1932069	
TEX261		-0.19325009	
TADA1		-0.1935085	
NINJ1		-0.19369048	
TPP2		-0.19399734	
MSLN		-0.19406971	
LONRF3		-0.19438274	
NAGS		-0.19446005	
AKR1E2		-0.1947607	
ACTA1		-0.19483478	
HIF1A		-0.19529141	
TCTA		-0.19571464	
ARHGDIA		-0.19601925	
GJA1		-0.19607611	
ACSS1		-0.19672982	
PCDH17		-0.19689009	
CHCHD6		-0.19693278	
ORMDL3		-0.1969369	
CD101		-0.19713713	
PHF8		-0.19717763	
ZNF623		-0.1972279	
ZMAT1		-0.19747505	
PPIE		-0.19760646	
PRKRA		-0.19837046	
RASL12		-0.19888787	
YIF1A		-0.19893979	
TJP3		-0.19903524	
ZCWPW2		-0.19912496	
FXYD3		-0.19952449	
UCP2		-0.19955108	
ZSCAN30		-0.19974211	
ZNF449		-0.20008905	
SOD3		-0.20012777	
POLL		-0.20021717	
ANKRA2		-0.20022976	
TRPC1		-0.20026305	
TSFM		-0.20029059	
SIX4		-0.20033175	
B3GALT5		-0.20050131	
STAM		-0.2007842	
MTMR12		-0.20097205	
PTGR2		-0.20131843	
NRGN		-0.20155104	
CHST6		-0.20158626	
FAM76A		-0.20159182	
NSFL1C		-0.20184417	
RUNX2		-0.2018563	
WDR4		-0.2020701	
CD2BP2		-0.20239665	
HNRNPL		-0.20248005	
PARP1		-0.20255056	
SMAD6		-0.20291358	
LGALS4		-0.20294397	
TMPRSS6		-0.20296739	
TMEM38B		-0.20327836	
LYZ		-0.20329942	
PIK3C2B		-0.20364474	
PEX6		-0.20365831	
FBP1		-0.20446512	
CACNA1F		-0.20506492	
RGL2		-0.20532122	
MAP4K4		-0.20533025	
REEP6		-0.20562814	
STMN4		-0.20565575	
IGSF11		-0.20574306	
KLHDC3		-0.2059272	
CKMT2		-0.20624782	
BTG3		-0.2067042	
CD1D		-0.20689274	
KLF10		-0.20711468	
PDYN		-0.2072237	
FILIP1L		-0.2084473	
SYK		-0.20845298	
UBE2G2		-0.20882131	
HSPD1		-0.20889162	
ZBTB44		-0.2088967	
DOK6		-0.20988245	
PTP4A1		-0.20996858	
PET100		-0.2100174	
HNRNPC		-0.21012968	
MOCS3		-0.21020082	
ACO2		-0.21024518	
RFESD		-0.21080384	
ZC3H18		-0.21130964	
SLC35A3		-0.21133709	
UBL5		-0.21203656	
DNAJC13		-0.21240723	
TACC1		-0.2124221	
PHLDB2		-0.21245827	
EXOC6		-0.2124807	
GPR37L1		-0.2127163	
LDB1		-0.21291572	
PIK3R1		-0.21302551	
IL1RN		-0.21334471	
TET1		-0.21363159	
PHOSPHO2-KLHL23		-0.21409225	
SNX15		-0.21451718	
RFC3		-0.21454313	
SESN2		-0.21503402	
MYH13		-0.21523215	
NAT10		-0.21584031	
SERTAD3		-0.2158891	
ILK		-0.21653558	
ADPRM		-0.21683045	
GRPEL2		-0.2172985	
BCCIP		-0.2186738	
GSTZ1		-0.219323	
ATG16L2		-0.22013952	
CRYBA2		-0.22014129	
FKBP1A		-0.2201662	
PAPLN		-0.22040126	
SSRP1		-0.22056171	
MMS19		-0.22099209	
LAMB4		-0.22193862	
DRC4		-0.22215445	
ANKRD50		-0.22215901	
MBIP		-0.22241133	
NAF1		-0.22267963	
SPHKAP		-0.2227441	
KCNK4		-0.22324252	
ING1		-0.22343755	
MDGA2		-0.22365549	
CA9		-0.22383393	
GATM		-0.22385082	
DOC2B		-0.22412989	
UBAC2		-0.22423218	
SPARCL1		-0.22432102	
TFB1M		-0.22518466	
CSK		-0.22566444	
SIPA1L2		-0.22580716	
TSHZ2		-0.22602817	
RNF139		-0.2260289	
PSMA4		-0.22605854	
PFAS		-0.22617769	
NPAS1		-0.2262511	
ZNF283		-0.22648822	
VAMP5		-0.22678424	
ELP6		-0.22687145	
KLHDC4		-0.2269904	
SRCAP		-0.22816373	
MED25		-0.22883104	
LETMD1		-0.22910427	
SWSAP1		-0.22913828	
ZNF778		-0.22935902	
GJC1		-0.22978565	
PGRMC2		-0.22987285	
CDKL2		-0.23069471	
XPNPEP1		-0.23069844	
PSMD14		-0.23109673	
CCT2		-0.2313723	
PVR		-0.23188259	
ST6GALNAC3		-0.23191245	
SQSTM1		-0.23218141	
LIMS1		-0.23259936	
DPYSL3		-0.23261091	
SMAD2		-0.23284541	
CENPN		-0.23341192	
WRNIP1		-0.23371898	
