Geneid	SRR15024168	SRR15024173	SRR15024174	SRR15024175	SRR15024177	SRR15024178	SRR15024182	SRR15024183	SRR15024186	SRR15024188
ENSMMUG00000021187	74	16	44	69	43	41	52	48	68	61
ENSMMUG00000021191	145	123	127	153	116	144	186	162	190	102
ENSMMUG00000021192	3757	2789	3255	2628	2675	2654	3802	3274	2835	2259
ENSMMUG00000021197	296	306	277	312	230	219	361	369	278	257
ENSMMUG00000021199	160	78	70	78	204	141	133	88	98	75
ENSMMUG00000021202	6772	5304	5780	4374	5016	4141	7291	3616	5743	4085
ENSMMUG00000021204	184	152	163	92	166	96	202	139	124	78
ENSMMUG00000021205	115	121	84	67	108	65	95	58	86	60
ENSMMUG00000021207	109	98	99	70	103	51	102	94	114	66
ENSMMUG00000021210	11	7	6	3	4	5	15	1	11	6
ENSMMUG00000021216	15	8	3	1	4	4	7	0	0	4
ENSMMUG00000021218	29	31	10	35	27	17	14	15	26	32
ENSMMUG00000021219	9	10	4	7	6	3	8	3	7	10
ENSMMUG00000021221	22	21	7	25	16	12	23	18	21	11
ENSMMUG00000021223	43	77	58	65	73	66	70	43	72	76
ENSMMUG00000021225	281	202	249	209	239	221	261	187	322	230
ENSMMUG00000021226	237	152	179	227	263	212	244	167	253	143
ENSMMUG00000021228	297	226	278	251	268	152	342	264	238	203
ENSMMUG00000021229	245	160	201	255	230	259	287	177	260	248
ENSMMUG00000021230	1038	827	787	909	757	555	980	740	693	990
ENSMMUG00000021231	297	203	292	174	341	147	372	284	272	306
ENSMMUG00000021232	601	507	484	445	434	469	370	466	580	211
ENSMMUG00000021233	638	555	481	507	489	515	583	527	547	434
ENSMMUG00000021235	726	617	608	514	759	536	719	687	713	433
ENSMMUG00000021236	41	2	41	22	27	27	14	12	27	19
ENSMMUG00000021237	332	290	321	242	274	258	394	267	328	245
ENSMMUG00000021238	17	25	56	36	50	28	62	46	51	56
ENSMMUG00000021241	484	318	322	343	363	193	375	215	270	257
ENSMMUG00000021242	1836	1143	944	1855	1022	1195	1653	885	1235	1445
ENSMMUG00000021243	1667	1277	1693	1626	1305	1097	1797	1229	1232	1167
ENSMMUG00000021244	71	32	33	31	37	25	24	48	36	33
ENSMMUG00000021246	2323	1900	1828	2099	2492	2556	2269	1742	2632	2203
ENSMMUG00000021247	17	34	20	107	47	38	32	45	64	55
ENSMMUG00000021248	1577	1305	1354	2301	1573	1425	1530	803	1322	1768
ENSMMUG00000021249	5	0	1	4	5	3	5	3	6	4
ENSMMUG00000021252	228	228	270	333	275	253	349	193	229	264
ENSMMUG00000021253	85	173	44	195	151	182	85	64	132	211
ENSMMUG00000021254	107	148	23	152	91	110	82	39	125	128
ENSMMUG00000021255	2906	2249	2902	3026	2640	2013	2642	2326	2490	1759
ENSMMUG00000021259	87	86	99	102	115	105	78	181	91	89
ENSMMUG00000021260	414	315	350	262	364	361	352	409	312	193
ENSMMUG00000021261	471	494	553	670	496	517	618	419	510	421
ENSMMUG00000021266	1	0	1	2	1	0	1	3	2	0
ENSMMUG00000021267	6	4	22	21	0	8	12	41	78	15
ENSMMUG00000021269	292	285	229	395	388	354	315	158	380	336
ENSMMUG00000021270	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021275	30	18	21	22	12	16	30	25	13	26
ENSMMUG00000021276	2	0	7	0	0	5	3	1	1	1
ENSMMUG00000021278	312	325	268	311	279	289	301	346	346	302
ENSMMUG00000021279	4115	3069	3024	2954	3321	2726	4019	2987	3130	2632
ENSMMUG00000021280	51	44	35	73	54	45	63	28	48	41
ENSMMUG00000021282	1284	1202	931	1206	1375	1224	1529	998	1279	1062
ENSMMUG00000021284	253	122	173	185	156	146	169	111	146	129
ENSMMUG00000021285	840	531	689	612	617	591	819	685	712	529
ENSMMUG00000021286	33	18	83	163	113	32	47	30	64	71
ENSMMUG00000021287	645	485	573	614	524	495	618	487	536	467
ENSMMUG00000021288	431	346	348	363	334	291	552	360	343	238
ENSMMUG00000021289	9	25	10	8	10	15	5	33	13	4
ENSMMUG00000021290	466	406	377	602	664	475	594	568	593	648
ENSMMUG00000021291	450	317	323	390	383	365	426	314	469	439
ENSMMUG00000021292	157	91	99	101	70	54	82	35	93	64
ENSMMUG00000021293	8217	6323	6910	5592	7083	5069	8075	6728	5757	5179
ENSMMUG00000021295	516	379	405	389	529	343	531	342	488	392
ENSMMUG00000021296	1000	817	693	1310	786	950	822	668	806	775
ENSMMUG00000021299	21014	16306	17511	14738	17088	15144	20256	14896	17648	13260
ENSMMUG00000021301	800	673	646	626	666	593	839	595	623	523
ENSMMUG00000021302	2	5	0	0	0	0	0	0	0	2
ENSMMUG00000021303	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021304	0	0	0	0	1	0	0	0	2	2
ENSMMUG00000021308	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021311	657	502	682	282	538	341	679	607	396	251
ENSMMUG00000021312	8651	7411	9472	4446	7123	5668	9962	8060	5740	4289
ENSMMUG00000021313	1158	859	1089	723	1104	788	1131	786	793	664
ENSMMUG00000021315	313	310	364	272	368	280	335	255	336	289
ENSMMUG00000021320	209	129	169	193	134	131	144	112	133	139
ENSMMUG00000021324	304	397	392	319	477	304	415	311	387	366
ENSMMUG00000021326	1793	1232	1185	1489	851	1195	1789	1344	945	764
ENSMMUG00000021327	315	216	242	279	232	220	301	232	284	216
ENSMMUG00000021328	2054	1629	1372	2102	1702	1470	2033	1670	1606	1357
ENSMMUG00000021329	1381	1012	1117	1145	1253	913	1311	1054	1127	1081
ENSMMUG00000021330	31	34	34	32	43	32	56	39	31	42
ENSMMUG00000021331	1048	1242	835	1218	663	652	1270	725	852	715
ENSMMUG00000021332	8	8	9	100	15	18	19	5	48	29
ENSMMUG00000021334	310	309	315	323	301	273	470	236	313	327
ENSMMUG00000021337	0	5	0	0	4	0	0	0	1	0
ENSMMUG00000021338	223	115	169	38	56	75	123	121	116	55
ENSMMUG00000021343	958	645	857	795	833	765	1066	644	774	824
ENSMMUG00000021344	78	56	47	83	113	42	42	19	66	125
ENSMMUG00000021345	213	220	220	259	204	202	300	227	166	159
ENSMMUG00000021347	367	365	275	312	246	252	294	246	294	233
ENSMMUG00000021350	403	258	396	326	329	274	325	358	325	248
ENSMMUG00000021351	529	472	523	497	549	416	601	441	530	460
ENSMMUG00000021354	611	363	475	313	510	416	425	469	564	336
ENSMMUG00000021357	33	99	81	54	37	49	75	32	43	47
ENSMMUG00000021358	1786	1454	1743	1301	1488	1258	1747	1462	1537	1051
ENSMMUG00000021359	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021360	473	341	378	444	346	330	444	341	343	302
ENSMMUG00000021361	836	699	644	603	799	582	830	728	730	471
ENSMMUG00000021364	362	311	239	179	189	205	304	208	260	246
ENSMMUG00000021366	138	111	135	129	116	74	133	63	138	74
ENSMMUG00000021369	0	0	0	3	1	2	0	0	0	2
ENSMMUG00000021370	22	30	22	22	31	15	31	15	18	21
ENSMMUG00000021371	38	29	72	161	75	83	70	88	92	64
ENSMMUG00000021372	409	350	424	516	396	505	571	144	305	360
ENSMMUG00000021373	1264	1061	953	1498	1048	1103	1241	775	1045	1061
ENSMMUG00000021374	4687	3558	3544	5097	3697	3563	4228	3073	4324	4073
ENSMMUG00000021376	4659	5357	6216	4299	4002	3633	5252	3999	5055	4230
ENSMMUG00000021377	464	362	387	368	424	283	460	285	387	397
ENSMMUG00000021380	3073	3375	3641	2744	2571	2426	3585	3000	2971	2222
ENSMMUG00000021382	3125	2519	3002	3033	2595	2245	2880	2452	2475	2323
ENSMMUG00000021384	40	30	41	53	29	54	50	19	34	69
ENSMMUG00000021385	38	25	26	40	25	34	37	18	22	27
ENSMMUG00000021386	1131	789	949	1022	1026	963	1222	864	993	992
ENSMMUG00000021387	3	7	11	10	12	0	5	2	2	7
ENSMMUG00000021388	122	92	101	143	72	79	228	190	195	372
ENSMMUG00000021389	229	123	171	178	183	196	201	99	126	142
ENSMMUG00000021391	481	363	369	502	465	517	488	316	458	432
ENSMMUG00000021392	0	0	0	0	0	0	0	4	0	0
ENSMMUG00000021393	3626	3608	3631	3121	3225	2578	5334	3894	3119	2236
ENSMMUG00000021395	333	521	309	501	306	303	549	173	254	257
ENSMMUG00000021398	820	926	935	784	793	679	1146	704	845	688
ENSMMUG00000021399	6504	5554	6812	6284	4851	4092	6337	6363	5298	4552
ENSMMUG00000021400	601	420	381	542	366	422	459	366	464	289
ENSMMUG00000021401	28	35	15	45	19	19	30	46	26	27
ENSMMUG00000021403	1732	1309	1498	1120	1354	1119	1706	883	1274	963
ENSMMUG00000021407	952	894	815	1178	758	1207	911	746	1169	886
ENSMMUG00000021408	505	297	489	415	425	302	431	353	440	350
ENSMMUG00000021409	709	873	777	763	813	921	754	904	785	876
ENSMMUG00000021412	239	207	219	105	207	131	249	209	177	107
ENSMMUG00000021413	125	77	67	71	72	55	109	99	87	51
ENSMMUG00000021414	0	0	1	0	2	1	0	5	1	0
ENSMMUG00000021415	4235	2448	4107	3330	3400	1501	3912	1703	3157	2992
ENSMMUG00000021417	160	102	165	93	131	69	102	149	74	37
ENSMMUG00000021418	2634	2086	1890	1937	2079	1557	2003	1718	2014	1965
ENSMMUG00000021419	530	392	448	433	495	350	526	395	463	349
ENSMMUG00000021420	8	10	1	8	2	5	2	3	0	6
ENSMMUG00000021423	129	121	93	59	69	52	52	51	71	36
ENSMMUG00000021425	1138	853	1004	696	1051	732	1056	822	966	695
ENSMMUG00000021426	1230	1269	1470	1005	1170	907	1376	1356	1149	765
ENSMMUG00000021428	210	148	167	303	233	214	222	74	158	264
ENSMMUG00000021431	123	130	145	163	131	125	117	125	104	172
ENSMMUG00000021432	259	186	222	331	294	333	296	227	287	370
ENSMMUG00000021434	19207	15097	16899	20037	14265	14614	20358	11389	14578	13063
ENSMMUG00000021436	152	150	154	172	121	117	169	104	115	91
ENSMMUG00000021438	147	115	60	89	63	58	96	67	65	95
ENSMMUG00000021439	13	11	7	8	23	16	11	9	18	12
ENSMMUG00000021441	356	378	289	252	350	216	488	294	277	186
ENSMMUG00000021442	204	162	204	121	149	96	266	176	142	119
ENSMMUG00000021444	2447	2290	2684	2262	1750	1656	2619	2264	2128	2025
ENSMMUG00000021446	21451	20352	21887	23581	21318	15670	21381	15840	20308	20015
ENSMMUG00000021447	320	201	243	304	219	220	305	190	324	280
ENSMMUG00000021448	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021449	870	779	982	734	625	580	1133	1004	664	543
ENSMMUG00000021451	0	0	8	2	0	0	0	0	0	0
ENSMMUG00000021458	1436	1094	1327	1029	1301	1022	1372	1212	1283	1072
ENSMMUG00000021459	4580	3882	4167	3558	3820	2974	5193	3549	3774	3188
ENSMMUG00000021460	15	26	21	20	36	19	40	38	33	15
ENSMMUG00000021461	1141	1161	916	1018	953	844	1207	885	1059	650
ENSMMUG00000021469	1233	930	773	1401	983	855	1108	966	983	1012
ENSMMUG00000021474	260	202	249	265	112	179	257	268	302	206
ENSMMUG00000021476	1092	982	1078	780	852	907	1148	886	969	572
ENSMMUG00000021477	3826	3103	2841	2668	3375	2733	4548	2770	3651	2420
ENSMMUG00000021478	836	641	513	682	699	611	735	606	698	656
ENSMMUG00000021480	537	502	395	491	493	337	535	414	479	395
ENSMMUG00000021482	130	135	122	150	191	153	111	55	131	154
ENSMMUG00000021483	11764	8941	9970	8716	9375	7070	12631	8324	8880	7483
ENSMMUG00000021484	736	388	649	708	410	568	677	438	421	373
ENSMMUG00000021486	1514	1178	1086	1986	1279	1002	1370	849	1213	1248
ENSMMUG00000021491	1	0	0	1	2	1	1	4	2	1
ENSMMUG00000021492	458	332	387	578	429	396	388	213	417	351
ENSMMUG00000021493	0	0	0	3	0	2	0	0	1	0
ENSMMUG00000021494	187	61	161	218	56	36	51	255	65	68
ENSMMUG00000021496	4555	4073	5934	5131	3305	3051	4045	4063	4273	3539
ENSMMUG00000021497	1463	1126	1538	1489	1316	949	1401	1257	1202	1158
ENSMMUG00000021498	272	178	248	281	308	137	314	233	284	233
ENSMMUG00000021499	2	15	6	0	3	0	8	15	6	0
ENSMMUG00000021501	0	4	0	0	0	0	0	0	0	0
ENSMMUG00000021507	95	127	151	103	109	86	164	98	103	100
ENSMMUG00000021514	82	85	142	102	95	115	136	125	104	153
ENSMMUG00000021515	372	296	212	466	283	231	444	153	257	214
ENSMMUG00000021516	45012	39561	46537	45722	42327	35208	51344	37840	46379	36421
ENSMMUG00000021517	1808	1407	1364	1516	1503	1258	1857	1323	1409	1468
ENSMMUG00000021518	4052	3627	5168	4208	3786	3361	4034	3651	4022	3411
ENSMMUG00000021519	193	127	184	223	203	133	208	127	155	154
ENSMMUG00000021520	9	15	19	7	12	2	20	10	14	11
ENSMMUG00000021525	602	519	594	647	554	415	598	507	502	500
ENSMMUG00000021526	410	324	322	205	325	213	346	301	331	218
ENSMMUG00000021531	650	515	610	498	601	478	718	536	563	394
ENSMMUG00000021532	91	41	66	56	56	40	105	67	65	47
ENSMMUG00000021533	381	267	270	307	334	258	394	265	335	307
ENSMMUG00000021534	40	49	72	37	52	42	75	33	59	49
ENSMMUG00000021535	749	584	704	577	566	363	815	937	593	374
ENSMMUG00000021537	175	141	131	103	138	113	186	145	143	116
ENSMMUG00000021538	88	69	56	110	73	70	137	158	112	64
ENSMMUG00000021539	1929	1309	1558	1508	1458	1103	1921	1347	1380	1241
ENSMMUG00000021542	1	0	0	0	0	0	0	0	0	0
ENSMMUG00000021543	982	934	838	660	794	664	1163	1488	753	628
ENSMMUG00000021544	3316	2875	4301	2049	2340	1170	4396	3669	2268	1610
ENSMMUG00000021545	28	41	26	114	77	70	26	37	39	58
ENSMMUG00000021547	46	30	70	33	55	51	57	37	55	35
ENSMMUG00000021548	55	13	33	17	15	52	33	19	24	14
ENSMMUG00000021549	356	330	342	339	356	234	401	346	332	411
ENSMMUG00000021550	0	0	4	0	3	0	0	5	1	4
ENSMMUG00000021551	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021552	13	8	12	15	7	6	2	3	6	7
ENSMMUG00000021553	97	57	72	80	94	65	89	60	76	48
ENSMMUG00000021554	773	745	727	706	658	481	768	689	666	627
ENSMMUG00000021557	1826	1356	1612	1295	1618	919	1793	1020	1486	1454
ENSMMUG00000021559	108	176	217	114	171	70	158	274	106	49
ENSMMUG00000021560	73	46	52	65	65	36	42	24	45	47
ENSMMUG00000021563	996	941	935	872	994	805	1171	896	943	723
ENSMMUG00000021564	760	778	962	796	574	488	895	625	613	531
ENSMMUG00000021567	820	578	803	662	563	580	859	749	580	492
ENSMMUG00000021570	2	1	0	7	0	7	14	2	3	2
ENSMMUG00000021571	828	645	728	857	834	849	1040	555	956	749
ENSMMUG00000021572	769	567	682	503	666	514	738	544	579	590
ENSMMUG00000021574	76	27	73	52	74	46	70	18	91	70
ENSMMUG00000021575	11	0	8	6	10	13	10	7	8	13
ENSMMUG00000021576	508	365	329	866	360	359	358	236	365	387
ENSMMUG00000021577	2569	2400	2799	1897	1962	1622	3603	2643	2408	1514
ENSMMUG00000021578	192	121	199	325	133	160	196	224	229	272
ENSMMUG00000021579	2071	1672	1865	2287	1649	1735	1849	2433	1780	1514
ENSMMUG00000021581	17	8	7	14	15	9	11	9	9	15
ENSMMUG00000021585	0	0	0	0	0	2	0	0	1	0
ENSMMUG00000021586	1	0	2	0	2	2	1	1	2	0
ENSMMUG00000021587	435	316	653	527	484	447	417	291	645	554
ENSMMUG00000021588	2012	1661	1707	1238	1973	1233	2126	2061	1576	1047
ENSMMUG00000021590	122	98	84	149	85	98	104	54	87	118
ENSMMUG00000021591	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021592	724	557	515	436	617	367	614	900	569	375
ENSMMUG00000021594	293	151	254	198	233	141	264	230	200	172
ENSMMUG00000021598	8	7	7	5	2	2	1	2	0	5
ENSMMUG00000021600	35	12	46	36	41	7	38	39	32	40
ENSMMUG00000021605	2204	1880	1799	1692	2186	1547	2673	1774	2002	1262
ENSMMUG00000021607	151	193	171	173	163	139	172	175	112	125
ENSMMUG00000021610	30	19	23	38	31	47	28	25	29	36
ENSMMUG00000021611	1989	1888	2027	2260	1825	1706	2602	1899	2350	1634
ENSMMUG00000021613	545	393	433	418	436	321	593	282	446	403
ENSMMUG00000021614	1391	1065	1241	1192	1099	869	1370	1289	1184	1137
ENSMMUG00000021618	253	191	296	319	232	271	397	267	292	239
ENSMMUG00000021620	360	333	377	213	349	196	417	461	202	143
ENSMMUG00000021623	5	0	0	8	1	2	0	10	9	1
ENSMMUG00000021625	78	50	61	72	52	38	59	25	95	44
ENSMMUG00000021627	0	0	0	1	1	0	0	0	2	1
ENSMMUG00000021628	660	528	608	457	608	312	754	668	538	379
ENSMMUG00000021629	20416	13717	14815	27014	14652	13604	15271	10246	14599	14629
ENSMMUG00000021630	70	67	56	59	80	96	74	49	69	115
ENSMMUG00000021631	18	50	72	46	30	23	51	22	32	44
ENSMMUG00000021634	279	281	496	208	199	141	260	206	196	182
ENSMMUG00000021635	936	601	715	997	785	631	921	507	720	710
ENSMMUG00000021636	1672	1277	1334	1649	1234	1093	1390	826	1367	1319
ENSMMUG00000021637	252	143	315	195	239	170	183	227	207	193
ENSMMUG00000021638	0	0	1	0	0	0	0	0	3	0
ENSMMUG00000021640	0	3	0	0	3	2	0	1	1	0
ENSMMUG00000021641	417	353	406	464	572	315	637	82	280	407
ENSMMUG00000021642	87	42	146	90	65	31	81	89	65	29
ENSMMUG00000021643	2085	1571	1884	1297	1753	1250	2036	1648	1616	965
ENSMMUG00000021645	1153	975	1167	852	986	852	1150	892	1164	1072
ENSMMUG00000021646	885	696	889	830	773	557	862	601	689	752
ENSMMUG00000021649	533	376	439	432	440	340	577	652	396	289
ENSMMUG00000021650	16	34	27	30	29	23	21	37	29	16
ENSMMUG00000021653	8077	7091	8459	6239	6867	5102	9361	8159	8116	5361
ENSMMUG00000021655	1256	1070	1255	1449	1042	871	959	812	1022	1158
ENSMMUG00000021656	8	0	0	6	0	4	6	0	0	4
ENSMMUG00000021657	989	899	839	894	969	571	1133	874	808	795
ENSMMUG00000021659	1546	1424	1531	1512	1584	1441	1722	1122	1774	1358
ENSMMUG00000021660	559	381	481	441	324	298	342	320	344	420
ENSMMUG00000021661	225	148	132	251	162	91	251	145	121	319
ENSMMUG00000021663	658	451	585	462	534	375	585	391	596	538
ENSMMUG00000021664	84	95	59	95	64	106	91	77	94	96
ENSMMUG00000021666	5	0	2	0	5	8	0	0	5	8
ENSMMUG00000021668	1	0	0	0	0	0	4	2	1	0
ENSMMUG00000021669	348	304	371	321	260	242	378	339	326	234
ENSMMUG00000021670	20	6	3	13	5	9	1	6	7	4
ENSMMUG00000021672	930	581	753	776	641	584	819	800	689	597
ENSMMUG00000021673	325	263	301	267	258	247	305	270	247	243
ENSMMUG00000021675	111	87	129	93	64	58	109	96	91	55
ENSMMUG00000021676	4	3	2	0	1	0	5	1	4	3
ENSMMUG00000021678	1700	1523	1289	1080	1496	1239	1672	1078	1372	1423
ENSMMUG00000021680	0	0	0	1	0	0	0	0	2	4
ENSMMUG00000021684	275	181	185	183	221	162	221	161	178	187
ENSMMUG00000021688	46	48	97	44	40	45	18	155	68	27
ENSMMUG00000021689	885	669	596	916	676	584	766	660	670	715
ENSMMUG00000021690	900	836	966	604	774	637	992	845	815	664
ENSMMUG00000021691	414	201	366	198	254	152	405	295	241	233
ENSMMUG00000021692	5	11	18	15	22	13	31	17	7	14
ENSMMUG00000021694	629	538	781	580	609	496	774	625	531	478
ENSMMUG00000021695	9041	7798	8408	7743	8737	7413	9500	7291	9615	6267
ENSMMUG00000021696	6	4	3	17	6	7	12	17	8	9
ENSMMUG00000021699	2077	1630	2000	1339	1396	1332	1958	1508	1694	1314
ENSMMUG00000021700	687	660	664	415	578	450	699	592	557	381
ENSMMUG00000021701	0	1	0	0	5	0	0	1	1	0
ENSMMUG00000021702	537	330	354	416	479	416	502	312	461	380
ENSMMUG00000021703	906	642	575	984	729	641	876	439	754	920
ENSMMUG00000021707	952	718	876	834	777	641	971	642	706	561
ENSMMUG00000021708	7	5	2	1	0	0	0	0	1	0
ENSMMUG00000021712	196	173	151	229	112	146	185	184	121	164
ENSMMUG00000021715	373	317	331	280	402	320	419	325	399	277
ENSMMUG00000021716	1257	1083	1428	1163	1199	991	1228	1039	1131	865
ENSMMUG00000021718	630	547	603	606	441	403	613	669	421	385
ENSMMUG00000021720	2	2	1	14	6	3	3	10	6	7
ENSMMUG00000021721	3568	2876	3129	2597	3501	2729	3977	3062	3502	2575
ENSMMUG00000021722	342	292	286	283	297	213	405	267	321	239
ENSMMUG00000021723	5107	4229	4934	5847	4067	3323	4582	3777	4601	3938
ENSMMUG00000021724	1153	980	1285	1166	1263	951	1059	1117	1151	783
ENSMMUG00000021726	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021727	22236	20015	20448	13650	18647	13109	23648	14700	20009	14231
ENSMMUG00000021730	17	2	27	3	15	7	12	22	8	16
ENSMMUG00000021733	1276	960	1198	913	676	657	1049	893	949	824
ENSMMUG00000021734	724	515	624	698	437	472	616	439	554	545
ENSMMUG00000021735	721	586	663	637	577	479	748	544	644	617
ENSMMUG00000021736	43	32	16	26	23	36	29	27	11	28
ENSMMUG00000021737	1446	886	1120	1141	1158	743	1231	884	1064	1123
ENSMMUG00000021738	13	0	0	2	3	2	1	4	4	4
ENSMMUG00000021742	797	630	774	518	777	423	962	799	597	456
ENSMMUG00000021744	124	91	64	76	99	74	138	77	75	87
ENSMMUG00000021746	135	94	64	92	89	76	112	70	95	89
ENSMMUG00000021750	0	0	1	0	0	0	0	0	0	0
ENSMMUG00000021753	38	35	45	91	26	41	57	21	30	58
ENSMMUG00000021754	9	19	11	10	7	2	12	11	10	3
ENSMMUG00000021755	48	55	54	63	27	35	23	61	29	79
ENSMMUG00000021759	144	198	202	193	163	165	361	206	228	241
ENSMMUG00000021760	205	187	206	188	179	155	194	185	177	163
ENSMMUG00000021762	5	33	12	5	10	52	31	14	4	47
ENSMMUG00000021763	1641	1939	1573	3335	2168	1584	1845	626	1763	2334
ENSMMUG00000021764	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021765	277	218	250	361	207	199	243	130	293	200
ENSMMUG00000021769	0	0	0	0	0	0	1	0	0	0
ENSMMUG00000021771	1061	770	733	715	768	625	904	644	749	665
ENSMMUG00000021772	270	99	183	298	147	152	209	144	153	142
ENSMMUG00000021773	3490	3060	2945	2496	2731	2560	3771	3537	3534	2127
ENSMMUG00000021774	94	73	78	110	71	98	94	21	67	73
ENSMMUG00000021775	145	78	120	108	81	82	152	126	96	63
ENSMMUG00000021777	178	128	177	115	159	136	199	98	137	136
ENSMMUG00000021778	173	166	139	199	157	125	198	101	199	133
ENSMMUG00000021779	17	31	15	25	26	15	11	9	17	18
ENSMMUG00000021780	293	228	231	201	229	182	222	251	212	186
ENSMMUG00000021782	15298	14336	19707	16733	14445	11521	16553	14639	13542	10983
ENSMMUG00000021783	146	139	83	146	128	114	133	85	116	140
ENSMMUG00000021784	306	148	205	78	130	118	92	216	196	98
ENSMMUG00000021785	978	798	922	982	715	788	898	1044	1001	820
ENSMMUG00000021786	26	30	30	34	18	22	32	16	19	21
ENSMMUG00000021787	39	33	30	76	45	35	51	33	55	72
ENSMMUG00000021788	903	682	602	914	534	571	810	461	464	568
ENSMMUG00000021789	2705	2357	2431	2251	1875	1612	2487	2077	1935	1804
ENSMMUG00000021790	1848	2299	3382	1157	1572	1027	2643	1845	1879	1293
ENSMMUG00000021792	643	551	545	615	538	414	698	455	496	496
ENSMMUG00000021793	2015	917	1849	1752	2325	1041	1286	754	1907	2129
ENSMMUG00000021794	94	46	98	139	88	58	83	36	117	100
ENSMMUG00000021795	1054	1115	1096	1003	999	887	1046	787	878	674
ENSMMUG00000021796	55	103	47	38	67	62	132	60	37	30
ENSMMUG00000021797	19024	15837	15402	15024	16644	14866	18213	16095	17268	14062
ENSMMUG00000021798	18366	15597	18132	12616	16942	14636	21734	17377	15024	11169
ENSMMUG00000021802	13979	14271	19236	12187	12097	9611	19224	16081	11667	8878
ENSMMUG00000021803	1030	860	942	948	826	896	1153	925	1161	1195
ENSMMUG00000021804	710	565	569	556	566	550	715	548	496	390
ENSMMUG00000021805	1363	921	973	1036	1168	883	1324	1014	1029	869
ENSMMUG00000021806	1046	877	1128	1081	857	772	1013	1014	860	801
ENSMMUG00000021807	61	40	37	37	57	38	41	22	37	33
ENSMMUG00000021808	349	390	416	224	426	261	421	574	357	287
ENSMMUG00000021812	369	196	227	241	311	195	323	233	245	199
ENSMMUG00000021813	131	157	124	157	166	142	214	131	199	160
ENSMMUG00000021815	498	319	485	352	465	473	446	392	411	275
ENSMMUG00000021817	15	9	12	7	1	3	14	6	17	8
ENSMMUG00000021818	395	322	303	282	329	215	382	332	311	251
ENSMMUG00000021820	2057	1511	1784	1592	1661	1179	2234	1615	1776	1475
ENSMMUG00000021825	1701	1896	2523	1572	1086	1211	1946	2242	1752	815
ENSMMUG00000021826	1594	1388	1704	1352	1267	1000	1779	1437	1736	905
ENSMMUG00000021827	216	137	224	164	129	93	173	154	90	81
ENSMMUG00000021828	1903	1464	1674	1846	2079	1941	2270	1625	1934	1588
ENSMMUG00000021830	680	468	589	925	567	526	684	455	629	623
ENSMMUG00000021832	13	12	12	14	4	0	1	2	0	8
ENSMMUG00000021833	1668	1421	1536	1398	1074	1260	1894	1265	1361	1233
ENSMMUG00000021834	7	24	8	18	8	10	5	3	18	15
ENSMMUG00000021835	1291	1028	979	934	1023	806	1212	1056	1024	690
ENSMMUG00000021837	5676	4434	5474	5436	4865	4521	6863	4851	5760	3478
ENSMMUG00000021839	26	19	56	84	56	32	41	40	36	37
ENSMMUG00000021840	1623	1056	1251	1717	1187	1477	1228	1000	1178	1303
ENSMMUG00000021841	361	229	221	486	300	251	307	168	248	242
ENSMMUG00000021843	142	120	135	160	124	142	165	140	144	89
ENSMMUG00000021844	1830	1545	1884	1423	1807	1390	2041	1695	1813	1408
ENSMMUG00000021845	1094	1109	1255	870	960	661	1202	938	966	760
ENSMMUG00000021846	2	5	7	5	10	2	2	0	0	3
ENSMMUG00000021847	1	0	4	6	2	3	0	1	0	4
ENSMMUG00000021848	81	77	77	168	74	79	83	42	66	117
ENSMMUG00000021849	8	10	0	6	4	14	9	4	5	6
ENSMMUG00000021850	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021854	4894	4083	4577	3932	4308	3343	5676	3889	4126	3496
ENSMMUG00000021856	936	923	873	830	852	697	1070	752	750	753
ENSMMUG00000021858	57	22	34	25	16	23	37	21	38	16
ENSMMUG00000021859	0	1	2	0	0	0	1	1	1	1
ENSMMUG00000021862	0	0	2	1	0	0	0	0	4	0
ENSMMUG00000021863	5	9	1	6	1	1	3	5	4	4
