Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,AGE,individual_id,sex,source_name,tissue,Dominance_rank
SRR15023960,RNA-Seq,202,5529250454,PRJNA743291,SAMN20012590,1779900047,GEO,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX11335664,GSM5415158,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T14:02:00Z,1,GSM5415158,SRP326660,12.96,48V,female,primary visual cortex,primary visual cortex,mid
SRR15023963,RNA-Seq,202,4881601488,PRJNA743291,SAMN20012587,1531144040,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX11335667,GSM5415161,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:44:00Z,1,GSM5415161,SRP326660,7.03,0K1,male,primary motor cortex,primary motor cortex,low
SRR15023968,RNA-Seq,202,9648427788,PRJNA743291,SAMN20012582,3116108195,GEO,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX11335688,GSM5415166,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:56:00Z,1,GSM5415166,SRP326660,12.07,3A9,female,primary visual cortex,primary visual cortex,low
SRR15023979,RNA-Seq,202,6879867904,PRJNA743291,SAMN20012571,2249390674,GEO,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335715,GSM5415177,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:52:00Z,1,GSM5415177,SRP326660,11.98,3A6,male,ventromedial hypothalamus,ventromedial hypothalamus,low
SRR15023980,RNA-Seq,202,8119770366,PRJNA743291,SAMN20012570,2646551383,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335716,GSM5415178,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:49:00Z,1,GSM5415178,SRP326660,15.85,94O,male,caudate nucleus,caudate nucleus,high
SRR15023983,RNA-Seq,202,7343102990,PRJNA743291,SAMN20011929,2316489466,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX11335735,GSM5415181,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T14:00:00Z,1,GSM5415181,SRP326660,11.98,3A6,male,dorsolateral prefrontal cortex,dorsolateral prefrontal cortex,low
SRR15023991,RNA-Seq,202,7337845738,PRJNA743291,SAMN20011921,2396382715,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX11335759,GSM5415189,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:49:00Z,1,GSM5415189,SRP326660,7.27,4J3,female,superior temporal sulcus,superior temporal sulcus,mid
SRR15023996,RNA-Seq,202,5667094648,PRJNA743291,SAMN20011916,1806852995,GEO,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX11335764,GSM5415194,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:50:00Z,1,GSM5415194,SRP326660,6.94,9I7,female,lateral geniculate nucleus,lateral geniculate nucleus,low
SRR15023999,RNA-Seq,202,7283233220,PRJNA743291,SAMN20011913,2422018597,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335783,GSM5415197,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:57:00Z,1,GSM5415197,SRP326660,6.97,9I5,female,primary motor cortex,primary motor cortex,mid
SRR15024000,RNA-Seq,202,9099853156,PRJNA743291,SAMN20011912,2932925482,GEO,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX11335784,GSM5415198,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T14:16:00Z,1,GSM5415198,SRP326660,15.85,94O,male,amygdala,amygdala,high
SRR15024001,RNA-Seq,202,6665053630,PRJNA743291,SAMN20011906,2156159465,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX11335785,GSM5415199,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T14:03:00Z,1,GSM5415199,SRP326660,11.02,1B7,male,dorsomedial prefrontal cortex,dorsomedial prefrontal cortex,high
SRR15024002,RNA-Seq,202,5631500026,PRJNA743291,SAMN20011905,1819431423,GEO,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX11335786,GSM5415200,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:47:00Z,1,GSM5415200,SRP326660,7.14,4J0,male,ventromedial hypothalamus,ventromedial hypothalamus,mid
SRR15024003,RNA-Seq,202,7198389382,PRJNA743291,SAMN20011910,2337570849,GEO,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX11335787,GSM5415201,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T14:06:00Z,1,GSM5415201,SRP326660,6.05,3L6,male,anterior cingulate cortex,anterior cingulate cortex,mid
SRR15024004,RNA-Seq,202,6551916864,PRJNA743291,SAMN20011909,2162800197,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX11335788,GSM5415202,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:53:00Z,1,GSM5415202,SRP326660,11.20,2C7,female,anterior cingulate cortex,anterior cingulate cortex,low
SRR15024019,RNA-Seq,202,3693637872,PRJNA743291,SAMN20012071,1095716229,GEO,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX11335835,GSM5415217,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:51:00Z,1,GSM5415217,SRP326660,7.05,6I4,male,caudate nucleus,caudate nucleus,mid
SRR15024020,RNA-Seq,202,4652115146,PRJNA743291,SAMN20012070,1382105412,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX11335836,GSM5415218,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:56:00Z,1,GSM5415218,SRP326660,6.05,3L6,male,dorsomedial prefrontal cortex,dorsomedial prefrontal cortex,mid
SRR15024022,RNA-Seq,202,1266138020,PRJNA743291,SAMN20012068,394038659,GEO,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX11335838,GSM5415220,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:44:00Z,1,GSM5415220,SRP326660,6.05,3L6,male,dorsolateral prefrontal cortex,dorsolateral prefrontal cortex,mid
SRR15024023,RNA-Seq,202,3514539824,PRJNA743291,SAMN20012067,1049302141,GEO,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335862,GSM5415221,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:46:00Z,1,GSM5415221,SRP326660,13.94,60T,male,putamen,putamen,low
SRR15024024,RNA-Seq,202,3954411186,PRJNA743291,SAMN20012066,1207103412,GEO,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX11335863,GSM5415222,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:48:00Z,1,GSM5415222,SRP326660,8.04,6H6,female,caudate nucleus,caudate nucleus,mid
SRR15024025,RNA-Seq,202,3961821354,PRJNA743291,SAMN20012065,1193329119,GEO,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX11335864,GSM5415223,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:46:00Z,1,GSM5415223,SRP326660,6.97,9I5,female,caudate nucleus,caudate nucleus,mid
SRR15024026,RNA-Seq,202,3955492694,PRJNA743291,SAMN20012064,1173833127,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335865,GSM5415224,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:47:00Z,1,GSM5415224,SRP326660,14.91,20S,female,cornu ammonis 3,cornu ammonis 3,mid
SRR15024029,RNA-Seq,202,3619390752,PRJNA743291,SAMN20012061,1086247526,GEO,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX11335868,GSM5415227,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:46:00Z,1,GSM5415227,SRP326660,12.07,3A9,female,primary motor cortex,primary motor cortex,low
SRR15024032,RNA-Seq,202,3737896880,PRJNA743291,SAMN20012058,1122047466,GEO,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX11335887,GSM5415230,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:47:00Z,1,GSM5415230,SRP326660,6.13,7L0,female,primary motor cortex,primary motor cortex,low
SRR15024035,RNA-Seq,202,3455866298,PRJNA743291,SAMN20012055,1043924339,GEO,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335890,GSM5415233,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:57:00Z,1,GSM5415233,SRP326660,8.04,6H6,female,dentate gyrus,dentate gyrus,mid
SRR15024038,RNA-Seq,202,5197576352,PRJNA743291,SAMN20012052,1544698294,GEO,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX11335893,GSM5415236,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:55:00Z,1,GSM5415236,SRP326660,14.91,20S,female,superior temporal sulcus,superior temporal sulcus,mid
SRR15024041,RNA-Seq,202,4187803198,PRJNA743291,SAMN20012049,1250463417,GEO,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX11335904,GSM5415239,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:54:00Z,1,GSM5415239,SRP326660,8.19,5H7,male,ventrolateral prefrontal cortex,ventrolateral prefrontal cortex,low
SRR15024044,RNA-Seq,202,3871469380,PRJNA743291,SAMN20011960,1159438557,GEO,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335907,GSM5415242,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:50:00Z,1,GSM5415242,SRP326660,12.07,3A9,female,lateral geniculate nucleus,lateral geniculate nucleus,low
SRR15024047,RNA-Seq,202,4077103764,PRJNA743291,SAMN20011957,1214036994,GEO,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX11335926,GSM5415245,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:49:00Z,1,GSM5415245,SRP326660,14.10,80S,female,ventromedial prefrontal cortex,ventromedial prefrontal cortex,low
SRR15024050,RNA-Seq,202,3407616982,PRJNA743291,SAMN20011954,1011444697,GEO,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335929,GSM5415248,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:52:00Z,1,GSM5415248,SRP326660,11.02,1B7,male,lateral geniculate nucleus,lateral geniculate nucleus,high
SRR15024059,RNA-Seq,202,4268417762,PRJNA743291,SAMN20011945,1288307044,GEO,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX11335946,GSM5415257,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:51:00Z,1,GSM5415257,SRP326660,6.05,3L6,male,caudate nucleus,caudate nucleus,mid
SRR15024062,RNA-Seq,202,4686132956,PRJNA743291,SAMN20011942,1451564471,GEO,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335949,GSM5415260,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:51:00Z,1,GSM5415260,SRP326660,19.89,22H,female,amygdala,amygdala,mid
SRR15024068,RNA-Seq,202,3405460834,PRJNA743291,SAMN20011934,1010536390,GEO,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX11335971,GSM5415266,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:49:00Z,1,GSM5415266,SRP326660,10.75,4C6,male,putamen,putamen,mid
SRR15024071,RNA-Seq,202,4398881078,PRJNA743291,SAMN20012365,1324737784,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335997,GSM5415269,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:53:00Z,1,GSM5415269,SRP326660,7.03,0K1,male,dorsomedial prefrontal cortex,dorsomedial prefrontal cortex,low
SRR15024074,RNA-Seq,202,3220834046,PRJNA743291,SAMN20012361,951588707,GEO,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX11336000,GSM5415272,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:59:00Z,1,GSM5415272,SRP326660,5.32,4N8,male,ventromedial hypothalamus,ventromedial hypothalamus,mid
SRR15024080,RNA-Seq,202,4341302392,PRJNA743291,SAMN20012262,1288028178,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX11336022,GSM5415278,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:52:00Z,1,GSM5415278,SRP326660,11.18,5B6,female,dorsomedial prefrontal cortex,dorsomedial prefrontal cortex,high
SRR15024083,RNA-Seq,202,4957756700,PRJNA743291,SAMN20012248,1470665305,GEO,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX11336025,GSM5415281,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T14:04:00Z,1,GSM5415281,SRP326660,12.04,49Z,male,ventromedial hypothalamus,ventromedial hypothalamus,low
SRR15024084,RNA-Seq,202,3604420734,PRJNA743291,SAMN20012247,1068667490,GEO,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX11336026,GSM5415282,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:50:00Z,1,GSM5415282,SRP326660,6.05,3L6,male,dentate gyrus,dentate gyrus,mid
SRR15024085,RNA-Seq,202,4044169078,PRJNA743291,SAMN20012246,1223233574,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX11336027,GSM5415283,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:52:00Z,1,GSM5415283,SRP326660,16.02,36O,female,amygdala,amygdala,low
SRR15024086,RNA-Seq,202,3121416110,PRJNA743291,SAMN20012245,927358664,GEO,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX11336028,GSM5415284,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:53:00Z,1,GSM5415284,SRP326660,15.85,94O,male,ventromedial prefrontal cortex,ventromedial prefrontal cortex,high
SRR15024089,RNA-Seq,202,3503784536,PRJNA743291,SAMN20012242,1058926901,GEO,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX11336047,GSM5415287,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:52:00Z,1,GSM5415287,SRP326660,12.04,49Z,male,putamen,putamen,low
SRR15024093,RNA-Seq,202,3526712546,PRJNA743291,SAMN20012238,1078614164,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX11336051,GSM5415291,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:54:00Z,1,GSM5415291,SRP326660,11.98,3A6,male,ventrolateral prefrontal cortex,ventrolateral prefrontal cortex,low
SRR15024094,RNA-Seq,202,4764351396,PRJNA743291,SAMN20012237,1427462286,GEO,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX11336052,GSM5415292,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:54:00Z,1,GSM5415292,SRP326660,8.04,6H6,female,amygdala,amygdala,mid
SRR15024095,RNA-Seq,202,3448812256,PRJNA743291,SAMN20012236,1023739074,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX11335550,GSM5415293,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:52:00Z,1,GSM5415293,SRP326660,14.10,80S,female,anterior cingulate cortex,anterior cingulate cortex,low
SRR15024096,RNA-Seq,202,4226273290,PRJNA743291,SAMN20012235,1278232649,GEO,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX11335551,GSM5415294,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:56:00Z,1,GSM5415294,SRP326660,14.91,20S,female,anterior cingulate cortex,anterior cingulate cortex,mid
SRR15024097,RNA-Seq,202,3128354406,PRJNA743291,SAMN20012234,935618866,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX11335552,GSM5415295,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:53:00Z,1,GSM5415295,SRP326660,6.16,8K7,female,anterior cingulate cortex,anterior cingulate cortex,high
SRR15024101,RNA-Seq,202,5754187756,PRJNA743291,SAMN20012230,1744996463,GEO,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX11335556,GSM5415299,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T14:03:00Z,1,GSM5415299,SRP326660,11.02,1B7,male,primary motor cortex,primary motor cortex,high
SRR15024102,RNA-Seq,202,3787164478,PRJNA743291,SAMN20012229,1129183180,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX11335557,GSM5415300,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:57:00Z,1,GSM5415300,SRP326660,13.94,60T,male,lateral geniculate nucleus,lateral geniculate nucleus,low
SRR15024103,RNA-Seq,202,4573868022,PRJNA743291,SAMN20012228,1384161695,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX11335575,GSM5415301,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T14:07:00Z,1,GSM5415301,SRP326660,14.91,20S,female,ventromedial hypothalamus,ventromedial hypothalamus,mid
SRR15024106,RNA-Seq,202,4056762364,PRJNA743291,SAMN20012225,1224398145,GEO,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX11335578,GSM5415304,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:54:00Z,1,GSM5415304,SRP326660,6.97,9I5,female,putamen,putamen,mid
SRR15024107,RNA-Seq,202,7713224156,PRJNA743291,SAMN20012224,2329820517,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX11335579,GSM5415305,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T14:11:00Z,1,GSM5415305,SRP326660,7.05,6I4,male,ventrolateral prefrontal cortex,ventrolateral prefrontal cortex,mid
SRR15024108,RNA-Seq,202,6414319514,PRJNA743291,SAMN20012223,1997773179,GEO,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX11335580,GSM5415306,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T14:07:00Z,1,GSM5415306,SRP326660,5.89,3L5,male,primary motor cortex,primary motor cortex,mid
SRR15024109,RNA-Seq,202,6627839574,PRJNA743291,SAMN20012183,2049309548,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX11335581,GSM5415307,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T14:01:00Z,1,GSM5415307,SRP326660,10.75,4C6,male,ventromedial prefrontal cortex,ventromedial prefrontal cortex,mid
SRR15024110,RNA-Seq,202,3764759446,PRJNA743291,SAMN20012100,1131185301,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX11335582,GSM5415308,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:58:00Z,1,GSM5415308,SRP326660,14.91,20S,female,ventrolateral prefrontal cortex,ventrolateral prefrontal cortex,mid
SRR15024112,RNA-Seq,202,4813303268,PRJNA743291,SAMN20012098,1438351201,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335600,GSM5415310,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:57:00Z,1,GSM5415310,SRP326660,10.17,9C6,male,superior temporal sulcus,superior temporal sulcus,low
SRR15024113,RNA-Seq,202,5091658056,PRJNA743291,SAMN20012097,1525959800,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX11335601,GSM5415311,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:56:00Z,1,GSM5415311,SRP326660,12.96,48V,female,putamen,putamen,mid
SRR15024114,RNA-Seq,202,4710168936,PRJNA743291,SAMN20012096,1434086542,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX11335602,GSM5415312,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Macaca mulatta,ILLUMINA,2022-11-10T00:00:00Z,2021-07-03T13:57:00Z,1,GSM5415312,SRP326660,10.23,2E9,female,ventrolateral prefrontal cortex,ventrolateral prefrontal cortex,low
